X	0.0	1
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.02454369260617026	5	12
-0.04908738521234052	5	11
-0.09817477042468103	5	10
-0.19634954084936207	5	9
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.04908738521234052	6	12
-0.09817477042468103	6	11
-0.19634954084936207	6	10
-0.39269908169872414	6	9
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-0.09817477042468103	7	12
-0.19634954084936207	7	11
-0.39269908169872414	7	10
-0.7853981633974483	7	9
-1.5707963267948966	7	8
-0.19634954084936207	8	12
-0.39269908169872414	8	11
-0.7853981633974483	8	10
-1.5707963267948966	8	9
-0.39269908169872414	9	12
-0.7853981633974483	9	11
-1.5707963267948966	9	10
-0.7853981633974483	10	12
-1.5707963267948966	10	11
-1.5707963267948966	11	12
1.5707963267948966	10	11
1.5707963267948966	9	10
0.7853981633974483	9	11
1.5707963267948966	8	9
0.7853981633974483	8	10
0.39269908169872414	8	11
1.5707963267948966	7	8
0.7853981633974483	7	9
0.39269908169872414	7	10
0.19634954084936207	7	11
1.5707963267948966	6	7
0.7853981633974483	6	8
0.39269908169872414	6	9
0.19634954084936207	6	10
0.09817477042468103	6	11
1.5707963267948966	5	6
0.7853981633974483	5	7
0.39269908169872414	5	8
0.19634954084936207	5	9
0.09817477042468103	5	10
0.04908738521234052	5	11
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
0.19634954084936207	4	8
0.09817477042468103	4	9
0.04908738521234052	4	10
0.02454369260617026	4	11
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
0.09817477042468103	3	8
0.04908738521234052	3	9
0.02454369260617026	3	10
0.01227184630308513	3	11
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
0.04908738521234052	2	8
0.02454369260617026	2	9
0.01227184630308513	2	10
0.006135923151542565	2	11
-3.141592653589793	1	2
-1.5707963267948966	1	3
-0.7853981633974483	1	4
-0.39269908169872414	1	5
-0.19634954084936207	1	6
-0.09817477042468103	1	7
-0.04908738521234052	1	8
-0.02454369260617026	1	9
-0.01227184630308513	1	10
-0.006135923151542565	1	11
-0.006135923151542565	2	11
-0.01227184630308513	2	10
-0.02454369260617026	2	9
-0.04908738521234052	2	8
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.01227184630308513	3	11
-0.02454369260617026	3	10
-0.04908738521234052	3	9
-0.09817477042468103	3	8
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.02454369260617026	4	11
-0.04908738521234052	4	10
-0.09817477042468103	4	9
-0.19634954084936207	4	8
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.04908738521234052	5	11
-0.09817477042468103	5	10
-0.19634954084936207	5	9
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.09817477042468103	6	11
-0.19634954084936207	6	10
-0.39269908169872414	6	9
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-0.19634954084936207	7	11
-0.39269908169872414	7	10
-0.7853981633974483	7	9
-1.5707963267948966	7	8
-0.39269908169872414	8	11
-0.7853981633974483	8	10
-1.5707963267948966	8	9
-0.7853981633974483	9	11
-1.5707963267948966	9	10
-1.5707963267948966	10	11
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
X	0.0	8
X	0.0	9
X	0.0	10
X	0.0	11
H	0.0	12
H	0.0	1
H	0.0	2
H	0.0	3
H	0.0	4
H	0.0	5
H	0.0	6
H	0.0	7
H	0.0	8
H	0.0	9
H	0.0	10
H	0.0	11
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
X	0.0	8
X	0.0	9
X	0.0	10
X	0.0	11
1.5707963267948966	11	12
1.5707963267948966	10	11
0.7853981633974483	10	12
1.5707963267948966	9	10
0.7853981633974483	9	11
0.39269908169872414	9	12
1.5707963267948966	8	9
0.7853981633974483	8	10
0.39269908169872414	8	11
0.19634954084936207	8	12
1.5707963267948966	7	8
0.7853981633974483	7	9
0.39269908169872414	7	10
0.19634954084936207	7	11
0.09817477042468103	7	12
1.5707963267948966	6	7
0.7853981633974483	6	8
0.39269908169872414	6	9
0.19634954084936207	6	10
0.09817477042468103	6	11
0.04908738521234052	6	12
1.5707963267948966	5	6
0.7853981633974483	5	7
0.39269908169872414	5	8
0.19634954084936207	5	9
0.09817477042468103	5	10
0.04908738521234052	5	11
0.02454369260617026	5	12
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
0.19634954084936207	4	8
0.09817477042468103	4	9
0.04908738521234052	4	10
0.02454369260617026	4	11
0.01227184630308513	4	12
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
0.09817477042468103	3	8
0.04908738521234052	3	9
0.02454369260617026	3	10
0.01227184630308513	3	11
0.006135923151542565	3	12
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
0.04908738521234052	2	8
0.02454369260617026	2	9
0.01227184630308513	2	10
0.006135923151542565	2	11
0.0030679615757712823	2	12
3.141592653589793	1	2
1.5707963267948966	1	3
0.7853981633974483	1	4
0.39269908169872414	1	5
0.19634954084936207	1	6
0.09817477042468103	1	7
0.04908738521234052	1	8
0.02454369260617026	1	9
0.01227184630308513	1	10
0.006135923151542565	1	11
0.0030679615757712823	1	12
-0.0030679615757712823	2	12
-0.006135923151542565	2	11
-0.01227184630308513	2	10
-0.02454369260617026	2	9
-0.04908738521234052	2	8
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.006135923151542565	3	12
-0.01227184630308513	3	11
-0.02454369260617026	3	10
-0.04908738521234052	3	9
-0.09817477042468103	3	8
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.01227184630308513	4	12
-0.02454369260617026	4	11
-0.04908738521234052	4	10
-0.09817477042468103	4	9
-0.19634954084936207	4	8
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.02454369260617026	5	12
-0.04908738521234052	5	11
-0.09817477042468103	5	10
-0.19634954084936207	5	9
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.04908738521234052	6	12
-0.09817477042468103	6	11
-0.19634954084936207	6	10
-0.39269908169872414	6	9
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-0.09817477042468103	7	12
-0.19634954084936207	7	11
-0.39269908169872414	7	10
-0.7853981633974483	7	9
-1.5707963267948966	7	8
-0.19634954084936207	8	12
-0.39269908169872414	8	11
-0.7853981633974483	8	10
-1.5707963267948966	8	9
-0.39269908169872414	9	12
-0.7853981633974483	9	11
-1.5707963267948966	9	10
-0.7853981633974483	10	12
-1.5707963267948966	10	11
-1.5707963267948966	11	12
1.5707963267948966	10	11
1.5707963267948966	9	10
0.7853981633974483	9	11
1.5707963267948966	8	9
0.7853981633974483	8	10
0.39269908169872414	8	11
1.5707963267948966	7	8
0.7853981633974483	7	9
0.39269908169872414	7	10
0.19634954084936207	7	11
1.5707963267948966	6	7
0.7853981633974483	6	8
0.39269908169872414	6	9
0.19634954084936207	6	10
0.09817477042468103	6	11
1.5707963267948966	5	6
0.7853981633974483	5	7
0.39269908169872414	5	8
0.19634954084936207	5	9
0.09817477042468103	5	10
0.04908738521234052	5	11
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
0.19634954084936207	4	8
0.09817477042468103	4	9
0.04908738521234052	4	10
0.02454369260617026	4	11
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
0.09817477042468103	3	8
0.04908738521234052	3	9
0.02454369260617026	3	10
0.01227184630308513	3	11
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
0.04908738521234052	2	8
0.02454369260617026	2	9
0.01227184630308513	2	10
0.006135923151542565	2	11
-3.141592653589793	1	2
-1.5707963267948966	1	3
-0.7853981633974483	1	4
-0.39269908169872414	1	5
-0.19634954084936207	1	6
-0.09817477042468103	1	7
-0.04908738521234052	1	8
-0.02454369260617026	1	9
-0.01227184630308513	1	10
-0.006135923151542565	1	11
-0.006135923151542565	2	11
-0.01227184630308513	2	10
-0.02454369260617026	2	9
-0.04908738521234052	2	8
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.01227184630308513	3	11
-0.02454369260617026	3	10
-0.04908738521234052	3	9
-0.09817477042468103	3	8
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.02454369260617026	4	11
-0.04908738521234052	4	10
-0.09817477042468103	4	9
-0.19634954084936207	4	8
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.04908738521234052	5	11
-0.09817477042468103	5	10
-0.19634954084936207	5	9
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.09817477042468103	6	11
-0.19634954084936207	6	10
-0.39269908169872414	6	9
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-0.19634954084936207	7	11
-0.39269908169872414	7	10
-0.7853981633974483	7	9
-1.5707963267948966	7	8
-0.39269908169872414	8	11
-0.7853981633974483	8	10
-1.5707963267948966	8	9
-0.7853981633974483	9	11
-1.5707963267948966	9	10
-1.5707963267948966	10	11
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
X	0.0	8
X	0.0	9
X	0.0	10
X	0.0	11
H	0.0	1
H	0.0	2
H	0.0	3
H	0.0	4
H	0.0	5
H	0.0	6
H	0.0	7
H	0.0	8
H	0.0	9
H	0.0	10
H	0.0	11
