x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
x	8	8
x	9	9
x	10	10
x	11	11
h	11	11
rz	0.00153398078788564	10
h	11	11
cx	10	11
rz	-0.00153398078788564	11
cx	10	11
cx	10	9
rz	0.00153398078788564	11
rz	-0.00153398078788564	9
cx	9	11
rz	0.00153398078788564	11
cx	9	11
cx	10	9
rz	-0.00153398078788564	11
rz	0.00153398078788564	9
cx	9	11
rz	-0.00153398078788564	11
cx	9	11
rz	0.00153398078788564	11
cx	9	8
rz	-0.00153398078788564	8
cx	8	11
rz	0.00153398078788564	11
cx	8	11
cx	10	8
rz	-0.00153398078788564	11
rz	0.00153398078788564	8
cx	8	11
rz	-0.00153398078788564	11
cx	8	11
rz	0.00153398078788564	11
cx	9	8
rz	-0.00153398078788564	8
cx	8	11
rz	0.00153398078788564	11
cx	8	11
cx	10	8
rz	-0.00153398078788564	11
rz	0.00153398078788564	8
cx	8	11
rz	-0.00153398078788564	11
cx	8	11
rz	0.00153398078788564	11
cx	8	7
rz	-0.00153398078788564	7
cx	7	11
rz	0.00153398078788564	11
cx	7	11
cx	10	7
rz	-0.00153398078788564	11
rz	0.00153398078788564	7
cx	7	11
rz	-0.00153398078788564	11
cx	7	11
rz	0.00153398078788564	11
cx	9	7
rz	-0.00153398078788564	7
cx	7	11
rz	0.00153398078788564	11
cx	7	11
cx	10	7
rz	-0.00153398078788564	11
rz	0.00153398078788564	7
cx	7	11
rz	-0.00153398078788564	11
cx	7	11
rz	0.00153398078788564	11
cx	8	7
rz	-0.00153398078788564	7
cx	7	11
rz	0.00153398078788564	11
cx	7	11
cx	10	7
rz	-0.00153398078788564	11
rz	0.00153398078788564	7
cx	7	11
rz	-0.00153398078788564	11
cx	7	11
rz	0.00153398078788564	11
cx	9	7
rz	-0.00153398078788564	7
cx	7	11
rz	0.00153398078788564	11
cx	7	11
cx	10	7
rz	-0.00153398078788564	11
rz	0.00153398078788564	7
cx	7	11
rz	-0.00153398078788564	11
cx	7	11
rz	0.00153398078788564	11
cx	7	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	9	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	8	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	9	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	7	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	9	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	8	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	9	6
rz	-0.00153398078788564	6
cx	6	11
rz	0.00153398078788564	11
cx	6	11
cx	10	6
rz	-0.00153398078788564	11
rz	0.00153398078788564	6
cx	6	11
rz	-0.00153398078788564	11
cx	6	11
rz	0.00153398078788564	11
cx	6	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	9	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	8	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	9	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	7	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	9	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
rz	0.00153398078788564	5
cx	5	11
rz	-0.00153398078788564	11
cx	5	11
rz	0.00153398078788564	11
cx	8	5
rz	-0.00153398078788564	5
cx	5	11
rz	0.00153398078788564	11
cx	5	11
cx	10	5
rz	-0.00153398078788564	11
