X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
X	0.0	8
H	0.0	8
1.5707963267948966	7	8
1.5707963267948966	6	7
0.7853981633974483	6	8
1.5707963267948966	5	6
0.7853981633974483	5	7
0.39269908169872414	5	8
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
0.19634954084936207	4	8
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
0.09817477042468103	3	8
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
0.04908738521234052	2	8
3.141592653589793	1	2
1.5707963267948966	1	3
0.7853981633974483	1	4
0.39269908169872414	1	5
0.19634954084936207	1	6
0.09817477042468103	1	7
0.04908738521234052	1	8
-0.04908738521234052	2	8
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.09817477042468103	3	8
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.19634954084936207	4	8
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-1.5707963267948966	7	8
1.5707963267948966	6	7
1.5707963267948966	5	6
0.7853981633974483	5	7
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
-3.141592653589793	1	2
-1.5707963267948966	1	3
-0.7853981633974483	1	4
-0.39269908169872414	1	5
-0.19634954084936207	1	6
-0.09817477042468103	1	7
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-1.5707963267948966	6	7
H	0.0	8
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
X	0.0	8
H	0.0	1
H	0.0	2
H	0.0	3
H	0.0	4
H	0.0	5
H	0.0	6
H	0.0	7
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
Z	0.0	8
1.5707963267948966	7	8
1.5707963267948966	6	7
0.7853981633974483	6	8
1.5707963267948966	5	6
0.7853981633974483	5	7
0.39269908169872414	5	8
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
0.19634954084936207	4	8
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
0.09817477042468103	3	8
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
0.04908738521234052	2	8
3.141592653589793	1	2
1.5707963267948966	1	3
0.7853981633974483	1	4
0.39269908169872414	1	5
0.19634954084936207	1	6
0.09817477042468103	1	7
0.04908738521234052	1	8
-0.04908738521234052	2	8
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.09817477042468103	3	8
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.19634954084936207	4	8
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.39269908169872414	5	8
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-0.7853981633974483	6	8
-1.5707963267948966	6	7
-1.5707963267948966	7	8
1.5707963267948966	6	7
1.5707963267948966	5	6
0.7853981633974483	5	7
1.5707963267948966	4	5
0.7853981633974483	4	6
0.39269908169872414	4	7
1.5707963267948966	3	4
0.7853981633974483	3	5
0.39269908169872414	3	6
0.19634954084936207	3	7
1.5707963267948966	2	3
0.7853981633974483	2	4
0.39269908169872414	2	5
0.19634954084936207	2	6
0.09817477042468103	2	7
-3.141592653589793	1	2
-1.5707963267948966	1	3
-0.7853981633974483	1	4
-0.39269908169872414	1	5
-0.19634954084936207	1	6
-0.09817477042468103	1	7
-0.09817477042468103	2	7
-0.19634954084936207	2	6
-0.39269908169872414	2	5
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-0.19634954084936207	3	7
-0.39269908169872414	3	6
-0.7853981633974483	3	5
-1.5707963267948966	3	4
-0.39269908169872414	4	7
-0.7853981633974483	4	6
-1.5707963267948966	4	5
-0.7853981633974483	5	7
-1.5707963267948966	5	6
-1.5707963267948966	6	7
Z	0.0	8
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
X	0.0	5
X	0.0	6
X	0.0	7
H	0.0	1
H	0.0	2
H	0.0	3
H	0.0	4
H	0.0	5
H	0.0	6
H	0.0	7
